player_id,period_id,period_name,activity_id,period_start_time,position_name_en,is_official_match,total_distance,acc_band7plus_total_effort_count,velocity_band6plus7_total_distance,height,weight,date_of_birth
31083,period_944,TAC 7848,activity_4744,2025-05-09T00:00:00Z,Central Back,null,955.3901720353617,0,5.72818942719386,184,84,2003-11-06
31083,period_2158,G 1960,activity_1859,2025-03-31T00:00:00Z,Central Back,null,1347.8549177577352,5,5.564752855119772,184,84,2003-11-06
31083,period_4067,G 1960,activity_4137,2025-03-07T00:00:00Z,Central Back,null,1910.3431681073155,5,0,184,84,2003-11-06
31083,period_1708,G 1960,activity_2574,2025-02-07T00:00:00Z,Central Back,null,617.6814356482487,0,15.68701110251492,184,84,2003-11-06
31083,period_4067,G 3218,activity_2160,2024-07-29T00:00:00Z,Central Back,null,1397.035148878356,3,0,184,84,2003-11-06
31083,period_390,BP 2351,activity_1061,2024-12-31T00:00:00Z,Central Back,null,5196.208885852189,0,0,184,84,2003-11-06
31083,period_4369,G 3164,activity_823,2025-05-01T00:00:00Z,Central Back,null,918.0005817113954,3,0,184,84,2003-11-06
31083,period_1693,BP 8346,activity_477,2025-04-30T00:00:00Z,Central Back,null,505.24696884039594,1,0,184,84,2003-11-06
31083,period_95,TAC 7848,activity_4655,2025-04-06T00:00:00Z,Central Back,null,2059.8174521847077,1,0,184,84,2003-11-06
31083,period_1612,G 9283,activity_3073,2025-05-06T00:00:00Z,Central Back,null,2212.4541044209154,5,0,184,84,2003-11-06
31083,period_1957,G 0184,activity_1230,2024-07-27T00:00:00Z,Central Back,null,960.0705956930007,5,2.5556448407198107,184,84,2003-11-06
31083,period_2041,TAC 5940,activity_823,2025-05-01T00:00:00Z,Central Back,null,627.4334281914499,8,0,184,84,2003-11-06
31083,period_1607,G 3218,activity_2423,2025-01-01T00:00:00Z,Central Back,null,1726.2284120114605,8,0,184,84,2003-11-06
31083,period_425,G 1960,activity_3385,2025-02-14T00:00:00Z,Central Back,null,857.1181975227661,6,0,184,84,2003-11-06
31083,period_75,TEC 9696,activity_4208,2025-05-02T00:00:00Z,Central Back,null,348.8272498627763,4,0,184,84,2003-11-06
31083,period_4216,G 0184,activity_1230,2024-07-27T00:00:00Z,Central Back,null,1612.3626765989436,8,0,184,84,2003-11-06
31083,period_4157,G 1960,activity_4699,2024-07-30T00:00:00Z,Central Back,null,555.4403572985636,8,0,184,84,2003-11-06
31083,period_4986,BP 3116,activity_465,2025-03-14T00:00:00Z,Central Back,null,922.701941669969,3,2.65135919031485,184,84,2003-11-06
31083,period_464,G 7940,activity_4655,2025-04-06T00:00:00Z,Central Back,null,2228.6816841771783,8,0,184,84,2003-11-06
31083,period_4122,G 1960,activity_3357,2025-04-25T00:00:00Z,Central Back,null,2576.583335644792,10,0,184,84,2003-11-06
31083,period_2155,TAC 0133,activity_3105,2025-01-18T00:00:00Z,Central Back,null,1182.8322231391237,4,0,184,84,2003-11-06
31083,period_4726,G 3218,activity_1022,2025-04-18T00:00:00Z,Central Back,null,1137.9722589307562,9,5.2756179267612575,184,84,2003-11-06
31083,period_2558,G 1960,activity_3040,2025-05-13T00:00:00Z,Central Back,null,2289.2409264697044,10,0,184,84,2003-11-06
31083,period_3614,G 5931,activity_109,2024-11-30T00:00:00Z,Central Back,null,639.5056308235645,11,0,184,84,2003-11-06
31083,period_1434,BP 4303,activity_477,2025-04-30T00:00:00Z,Central Back,null,409.5384492952821,8,0,184,84,2003-11-06
31083,period_1526,BP 2351,activity_1973,2025-03-08T00:00:00Z,Central Back,null,924.8050677013606,0,6.702270120371335,184,84,2003-11-06
31083,period_2894,TAC 0133,activity_4699,2024-07-30T00:00:00Z,Central Back,null,1162.1568550448912,9,0,184,84,2003-11-06
31083,period_934,TAC 2764,activity_3073,2025-05-06T00:00:00Z,Central Back,null,371.96898627088905,3,0,184,84,2003-11-06
31083,period_4354,TEC 5341,activity_4655,2025-04-06T00:00:00Z,Central Back,null,217.21150666395218,0,0,184,84,2003-11-06
31083,period_525,TAC 7525,activity_4208,2025-05-02T00:00:00Z,Central Back,null,1751.1056243309044,2,11.26916540433331,184,84,2003-11-06
31083,period_3352,TAC 0133,activity_2761,2025-03-03T00:00:00Z,Central Back,null,554.17143838962,2,28.20734460978691,184,84,2003-11-06
31083,period_3468,G 1960,activity_75,2025-02-22T00:00:00Z,Central Back,null,1523.109511979969,4,25.26685297786146,184,84,2003-11-06
31083,period_3077,TAC 0133,activity_599,2025-04-15T00:00:00Z,Central Back,null,1826.0846311477244,1,48.76851958121675,184,84,2003-11-06
31083,period_2558,G 1960,activity_3614,2025-04-12T00:00:00Z,Central Back,null,1452.0003044109928,3,0,184,84,2003-11-06
31083,period_4143,G 5146,activity_4581,2024-08-01T00:00:00Z,Central Back,null,2189.9413850295687,3,1.856536908423975,184,84,2003-11-06
31083,period_1683,G 5931,activity_2060,2025-05-22T00:00:00Z,Central Back,null,852.3938079888841,12,11.142620727901885,184,84,2003-11-06
31083,period_4400,TEC 7376,activity_1415,2025-05-07T00:00:00Z,Central Back,null,223.81988114570717,0,0,184,84,2003-11-06
31083,period_1565,TAC 7525,activity_3243,2025-03-11T00:00:00Z,Central Back,null,523.6126052774737,5,0,184,84,2003-11-06
31083,period_233,BP 2351,activity_1060,2025-02-21T00:00:00Z,Central Back,null,502.3774215232973,0,0,184,84,2003-11-06
31083,period_1456,BP 2351,activity_1951,2025-04-19T00:00:00Z,Central Back,null,269.2042956361599,0,0,184,84,2003-11-06
31083,period_3226,G 1960,activity_1555,2024-08-02T00:00:00Z,Central Back,null,2164.340961346573,4,1.0386592894041222,184,84,2003-11-06
31083,period_4366,G 1960,activity_4407,2025-04-04T00:00:00Z,Central Back,null,1488.1885098925602,4,26.84850412399263,184,84,2003-11-06
31083,period_2438,BP 2351,activity_2516,2025-04-10T00:00:00Z,Central Back,null,1806.5581035772175,2,3.7020312231186234,184,84,2003-11-06
31083,period_4753,BP 1849,activity_2516,2025-04-10T00:00:00Z,Central Back,null,758.4328893055335,4,0,184,84,2003-11-06
31083,period_75,G 9283,activity_911,2025-04-03T00:00:00Z,Central Back,null,1704.628189897433,2,3.111385171441232,184,84,2003-11-06
31083,period_2717,TAC 0133,activity_3907,2025-05-08T00:00:00Z,Central Back,null,787.728988140775,0,0,184,84,2003-11-06
31083,period_2628,G 1960,activity_4122,2025-01-08T00:00:00Z,Central Back,null,1056.9839477072721,4,1.194425788102214,184,84,2003-11-06
31083,period_2102,TAC 5940,activity_1555,2024-08-02T00:00:00Z,Central Back,null,3022.112940281545,4,17.38421629552557,184,84,2003-11-06
31083,period_3790,TEC 7736,activity_1554,2025-03-27T00:00:00Z,Central Back,null,357.9389052070496,0,0,184,84,2003-11-06
31083,period_3129,TEC 5341,activity_3357,2025-04-25T00:00:00Z,Central Back,null,402.42299566606033,1,0,184,84,2003-11-06
31083,period_2831,G 5931,activity_4299,2025-04-11T00:00:00Z,Central Back,null,802.6759868222003,0,27.918813355638168,184,84,2003-11-06
31083,period_2424,BP 6474,activity_3030,2024-12-08T00:00:00Z,Central Back,null,708.6894495609907,4,0,184,84,2003-11-06
31083,period_3834,G 3473,activity_1951,2025-04-19T00:00:00Z,Central Back,null,1665.5648799654355,0,0,184,84,2003-11-06
31083,period_4611,TAC 0133,activity_1859,2025-03-31T00:00:00Z,Central Back,null,1193.5802398925964,7,60.42837217286549,184,84,2003-11-06
31083,period_4617,G 8908,activity_1059,2025-03-06T00:00:00Z,Central Back,null,2196.0941639798134,5,0,184,84,2003-11-06
31083,period_874,G 1960,activity_2601,2024-12-21T00:00:00Z,Central Back,null,1528.144831352662,7,0,184,84,2003-11-06
31083,period_3585,TAC 7525,activity_2601,2024-12-21T00:00:00Z,Central Back,null,1163.7717936733263,3,0,184,84,2003-11-06
31083,period_2337,TEC 9696,activity_3493,2025-05-10T00:00:00Z,Central Back,null,245.46405258809628,0,23.1360934061669,184,84,2003-11-06
31083,period_523,G 1669,activity_1431,2025-01-30T00:00:00Z,Central Back,null,1641.9718009127507,0,0,184,84,2003-11-06
31083,period_1724,TEC 5328,activity_1431,2025-01-30T00:00:00Z,Central Back,null,243.25171202553648,1,0,184,84,2003-11-06
31083,period_1768,TAC 1326,activity_4299,2025-04-11T00:00:00Z,Central Back,null,1747.3639171589452,4,0,184,84,2003-11-06
31083,period_2955,null,activity_2985,2025-05-04T00:00:00Z,Central Back,1,1254.4798736548896,1,0,184,84,2003-11-06
31083,period_599,null,activity_2102,2025-06-18T00:00:00Z,Central Back,1,655.7649446449466,8,0,184,84,2003-11-06
31083,period_1859,null,activity_3591,2025-01-16T00:00:00Z,Central Back,1,796.1037715980171,4,0,184,84,2003-11-06
31083,period_2655,null,activity_2614,2025-03-12T00:00:00Z,Central Back,1,2659.7770876218065,2,0,184,84,2003-11-06
31083,period_202,null,activity_4208,2025-02-08T00:00:00Z,Central Back,1,1112.2494739344593,0,0,184,84,2003-11-06
31083,period_1059,null,activity_2758,2024-11-24T00:00:00Z,Central Back,1,2096.8023159973395,2,0,184,84,2003-11-06
31083,period_3943,null,activity_2558,2025-02-11T00:00:00Z,Central Back,1,946.7568875302736,4,0,184,84,2003-11-06
31083,period_3493,null,activity_1612,2024-12-10T00:00:00Z,Central Back,1,971.3668279338751,0,0,184,84,2003-11-06
31083,period_2210,null,activity_1284,2024-11-27T00:00:00Z,Central Back,1,617.4805285064546,6,0,184,84,2003-11-06
31083,period_3073,null,activity_2361,2025-02-23T00:00:00Z,Central Back,1,745.7957838839511,0,0,184,84,2003-11-06
31083,period_1022,null,activity_562,2024-12-22T00:00:00Z,Central Back,1,543.0417422397198,3,0,184,84,2003-11-06
31083,period_3907,null,activity_3834,2024-12-01T00:00:00Z,Central Back,1,573.9476757677957,2,46.491108109129456,184,84,2003-11-06
31083,period_3516,null,activity_3564,2025-01-12T00:00:00Z,Central Back,1,1740.8186132497858,11,0,184,84,2003-11-06
31083,period_3638,null,activity_2158,2025-04-01T00:00:00Z,Central Back,1,839.6639507738769,0,0,184,84,2003-11-06
31083,period_2366,null,activity_830,2024-08-01T00:00:00Z,Central Back,1,385.65602447599855,1,0,184,84,2003-11-06
31083,period_1924,null,activity_650,2024-12-18T00:00:00Z,Central Back,1,1095.1293302430022,4,0,184,84,2003-11-06
31083,period_2160,null,activity_26,2025-04-13T00:00:00Z,Central Back,1,809.7254256460839,0,0,184,84,2003-11-06
31083,period_465,null,activity_1565,2025-05-14T00:00:00Z,Central Back,1,837.6908611649641,5,0,184,84,2003-11-06
31083,period_3243,null,activity_2831,2025-01-22T00:00:00Z,Central Back,1,532.7402370125527,4,0,184,84,2003-11-06
31083,period_3623,null,activity_1872,2025-01-19T00:00:00Z,Central Back,1,1014.0638916014556,4,0,184,84,2003-11-06
31083,period_2593,null,activity_2152,2025-01-03T00:00:00Z,Central Back,1,531.1562165741468,0,0,184,84,2003-11-06
31083,period_3040,null,activity_2953,2025-02-26T00:00:00Z,Central Back,1,2012.5397512117795,6,0,184,84,2003-11-06
31083,period_1060,null,activity_1526,2025-04-23T00:00:00Z,Central Back,1,790.3102071718332,4,0,184,84,2003-11-06
31083,period_359,null,activity_944,2025-02-19T00:00:00Z,Central Back,1,750.8300416976539,1,0,184,84,2003-11-06
31083,period_477,null,activity_1862,2025-06-22T00:00:00Z,Central Back,1,787.4786789069146,5,0,184,84,2003-11-06
31083,period_1501,null,activity_3585,2025-02-15T00:00:00Z,Central Back,1,975.8160422103848,2,0,184,84,2003-11-06
31083,period_2761,null,activity_2894,2025-04-16T00:00:00Z,Central Back,1,1160.753001388068,4,0,184,84,2003-11-06
31083,period_911,null,activity_830,2024-08-01T00:00:00Z,Central Back,1,688.5365233859534,0,0,184,84,2003-11-06
31083,period_4690,null,activity_883,2024-12-04T00:00:00Z,Central Back,1,548.806302439342,5,0,184,84,2003-11-06
31083,period_4251,null,activity_2583,2025-04-20T00:00:00Z,Central Back,1,1204.372497259867,3,0,184,84,2003-11-06
31083,period_2574,null,activity_2071,2025-04-26T00:00:00Z,Central Back,1,948.3292382496976,2,0,184,84,2003-11-06
31083,period_1473,null,activity_551,2025-03-29T00:00:00Z,Central Back,1,1020.878752911336,3,0,184,84,2003-11-06
31083,period_4208,null,activity_473,2025-01-09T00:00:00Z,Central Back,1,490.54604328585725,5,0,184,84,2003-11-06
31083,period_1230,null,activity_939,2025-05-24T00:00:00Z,Central Back,1,4099.42476747651,1,0,184,84,2003-11-06
31083,period_4436,null,activity_3206,2025-01-29T00:00:00Z,Central Back,1,725.8075600960798,4,0,184,84,2003-11-06
31083,period_96,null,activity_625,2024-08-04T00:00:00Z,Central Back,1,1212.8173908291487,5,0.33131989700144493,184,84,2003-11-06
31083,period_486,null,activity_1434,2025-02-01T00:00:00Z,Central Back,1,990.0688321514718,2,0,184,84,2003-11-06
31083,period_3357,null,activity_2421,2025-05-11T00:00:00Z,Central Back,1,834.3312462338976,5,0,184,84,2003-11-06
31083,period_4764,null,activity_3506,2025-04-08T00:00:00Z,Central Back,1,812.4667827471062,5,0,184,84,2003-11-06
31083,period_958,null,activity_1106,2025-01-25T00:00:00Z,Central Back,1,791.8858002940842,1,0,184,84,2003-11-06
31083,period_109,null,activity_2511,2025-02-05T00:00:00Z,Central Back,1,1016.7267430794044,5,0,184,84,2003-11-06
31083,period_1555,null,activity_4155,2025-03-15T00:00:00Z,Central Back,1,723.1582566643202,2,0,184,84,2003-11-06
31083,period_4581,null,activity_525,2025-03-09T00:00:00Z,Central Back,1,585.304853913344,6,0,184,84,2003-11-06
31083,period_3299,null,activity_4800,2024-12-07T00:00:00Z,Central Back,1,566.6488729393475,4,0,184,84,2003-11-06
31083,period_1951,null,activity_1585,2025-03-04T00:00:00Z,Central Back,1,347.5633084393192,6,0,184,84,2003-11-06
31083,period_3206,BP 1615,activity_1061,2024-12-31T00:00:00Z,Central Back,null,885.8918567381485,0,11.512357809032778,184,84,2003-11-06
31083,period_939,TAC 0133,activity_4137,2025-03-07T00:00:00Z,Central Back,null,495.4701370699707,2,0,184,84,2003-11-06
31083,period_4233,TAC 0133,activity_2366,2025-03-28T00:00:00Z,Central Back,null,2309.1601667355458,5,54.15982967009433,184,84,2003-11-06
31083,period_2071,G 1960,activity_3493,2025-05-10T00:00:00Z,Central Back,null,837.624330615503,6,20.62377392648738,184,84,2003-11-06
31083,period_1370,G 8963,activity_1415,2025-05-07T00:00:00Z,Central Back,null,3282.7481474675974,7,16.80305533854985,184,84,2003-11-06
31083,period_4590,BP 5787,activity_1554,2025-03-27T00:00:00Z,Central Back,null,1009.8088586649557,0,0,184,84,2003-11-06
31083,period_2421,BP 0518,activity_3073,2025-05-06T00:00:00Z,Central Back,null,657.5242165720589,0,0.05980029747068137,184,84,2003-11-06
31083,period_4703,TAC 0133,activity_2574,2025-02-07T00:00:00Z,Central Back,null,1772.092720662895,2,0,184,84,2003-11-06
31083,period_2175,BP 2351,activity_2366,2025-03-28T00:00:00Z,Central Back,null,1673.9183143693065,3,0,184,84,2003-11-06
31083,period_4665,G 8963,activity_1554,2025-03-27T00:00:00Z,Central Back,null,641.5867462334538,4,0,184,84,2003-11-06
31083,period_865,TAC 0133,activity_2955,2025-01-15T00:00:00Z,Central Back,null,3156.9106330572126,2,35.12524449397894,184,84,2003-11-06
31083,period_1061,BP 8350,activity_3907,2025-05-08T00:00:00Z,Central Back,null,1326.183311101941,0,0,184,84,2003-11-06
31083,period_4800,G 4139,activity_1431,2025-01-30T00:00:00Z,Central Back,null,1338.0983838522616,0,5.638989903917462,184,84,2003-11-06
31083,period_1955,TEC 5341,activity_1022,2025-04-18T00:00:00Z,Central Back,null,267.9142494812937,0,0,184,84,2003-11-06
31083,period_650,TAC 0133,activity_3357,2025-04-25T00:00:00Z,Central Back,null,652.0224452476638,6,60.50019626307465,184,84,2003-11-06
31083,period_2758,TAC 7525,activity_4744,2025-05-09T00:00:00Z,Central Back,null,1260.7740010473885,3,0,184,84,2003-11-06
31083,period_3250,G 1960,activity_2877,2025-04-22T00:00:00Z,Central Back,null,1606.9827763621236,5,0,184,84,2003-11-06
31083,period_830,TAC 2528,activity_477,2025-04-30T00:00:00Z,Central Back,null,1265.6939553121417,8,0,184,84,2003-11-06
31083,period_2511,BP 4893,activity_4699,2024-07-30T00:00:00Z,Central Back,null,970.6913337796775,6,0,184,84,2003-11-06
31083,period_2662,BP 9117,activity_4581,2024-08-01T00:00:00Z,Central Back,null,528.2382408938718,4,0,184,84,2003-11-06
31083,period_2953,G 1960,activity_4454,2024-12-13T00:00:00Z,Central Back,null,854.643776324958,6,0,184,84,2003-11-06
31083,period_4754,G 1960,activity_2366,2025-03-28T00:00:00Z,Central Back,null,1167.8324029105338,6,0.6192996620005033,184,84,2003-11-06
31083,period_3001,G 1960,activity_96,2025-02-25T00:00:00Z,Central Back,null,2363.1134280007764,3,0,184,84,2003-11-06
31083,period_3506,TEC 5341,activity_1415,2025-05-07T00:00:00Z,Central Back,null,164.22040041731566,0,0,184,84,2003-11-06
31083,period_2152,G 0106,activity_4655,2025-04-06T00:00:00Z,Central Back,null,1544.8018955032787,3,0,184,84,2003-11-06
31083,period_3261,G 3863,activity_477,2025-04-30T00:00:00Z,Central Back,null,584.059152207725,6,10.70017284778643,184,84,2003-11-06
31083,period_3285,BP 2351,activity_1554,2025-03-27T00:00:00Z,Central Back,null,2440.089898208909,1,0,184,84,2003-11-06
31083,period_1415,TAC 5940,activity_1415,2025-05-07T00:00:00Z,Central Back,null,1228.6154698034436,4,0,184,84,2003-11-06
31083,period_483,BP 2654,activity_2160,2024-07-29T00:00:00Z,Central Back,null,1075.5667568689455,4,0,184,84,2003-11-06
31083,period_2331,BP 7816,activity_1389,2024-12-16T00:00:00Z,Central Back,null,750.372192020072,7,0,184,84,2003-11-06
31083,period_1471,TAC 3056,activity_2423,2025-01-01T00:00:00Z,Central Back,null,1924.9462034410433,5,0,184,84,2003-11-06
31083,period_315,BP 3884,activity_1431,2025-01-30T00:00:00Z,Central Back,null,1011.4629056512665,6,0,184,84,2003-11-06
31083,period_3564,G 3218,activity_1061,2024-12-31T00:00:00Z,Central Back,null,973.8068237164774,7,0,184,84,2003-11-06
31083,period_4993,G 1960,activity_3243,2025-03-11T00:00:00Z,Central Back,null,524.8284696796716,1,0,184,84,2003-11-06
31083,period_562,G 0184,activity_1230,2024-07-27T00:00:00Z,Central Back,null,1448.234816245284,2,2.9937501150724968,184,84,2003-11-06
31083,period_3306,G 1960,activity_1973,2025-03-08T00:00:00Z,Central Back,null,1519.0192686526104,3,21.897239777117854,184,84,2003-11-06
31083,period_4443,BP 2351,activity_1555,2024-08-02T00:00:00Z,Central Back,null,1045.167039205663,0,0,184,84,2003-11-06
31083,period_2614,TAC 0133,activity_96,2025-02-25T00:00:00Z,Central Back,null,1027.9955891848228,4,0,184,84,2003-11-06
31083,period_4041,TAC 2764,activity_465,2025-03-14T00:00:00Z,Central Back,null,1638.3137501853805,4,0,184,84,2003-11-06
31083,period_2341,TAC 7525,activity_4454,2024-12-13T00:00:00Z,Central Back,null,768.389408584595,8,6.727643790658364,184,84,2003-11-06
31083,period_4249,TEC 5341,activity_1060,2025-02-21T00:00:00Z,Central Back,null,332.0084204843711,0,0,184,84,2003-11-06
93025,period_190,G 3218,activity_4067,2024-09-26T00:00:00Z,Central Back,null,801.7826308414312,7,0,180,85,1993-11-01
93025,period_3790,TEC 7736,activity_1554,2025-03-27T00:00:00Z,Central Back,null,507.3874886978676,0,0,180,85,1993-11-01
93025,period_2511,BP 4893,activity_4699,2024-07-30T00:00:00Z,Central Back,null,1024.9955901344692,5,0,180,85,1993-11-01
93025,period_3582,G 5931,activity_3243,2024-10-17T00:00:00Z,Central Back,null,855.5372331142876,5,1.5827114573675813,180,85,1993-11-01
93025,period_390,BP 2351,activity_1061,2024-12-31T00:00:00Z,Central Back,null,1112.7801034699858,5,0,180,85,1993-11-01
93025,period_1819,G 1960,activity_4433,2024-08-28T00:00:00Z,Central Back,null,1072.3467386009079,3,0,180,85,1993-11-01
93025,period_1641,G 1960,activity_2955,2025-01-15T00:00:00Z,Central Back,null,1283.4487160823721,4,8.659118902900902,180,85,1993-11-01
93025,period_1778,G 1960,activity_3623,2024-09-27T00:00:00Z,Central Back,null,1004.8504309115139,6,14.329463517610947,180,85,1993-11-01
93025,period_3998,TAC 0133,activity_4433,2024-08-28T00:00:00Z,Central Back,null,1242.5674292383342,0,0,180,85,1993-11-01
93025,period_4037,G 7015,activity_486,2024-08-11T00:00:00Z,Central Back,null,1425.386329572803,4,14.559029817965888,180,85,1993-11-01
93025,period_4128,BP 2654,activity_1945,2025-03-10T00:00:00Z,Central Back,null,608.0110620655507,0,0,180,85,1993-11-01
93025,period_174,BP 1031,activity_3243,2024-10-17T00:00:00Z,Central Back,null,446.35318054337716,6,0,180,85,1993-11-01
93025,period_4113,BP 8299,activity_3790,2025-02-24T00:00:00Z,Central Back,null,631.4475602497621,6,0,180,85,1993-11-01
93025,period_1471,TAC 3056,activity_2423,2025-01-01T00:00:00Z,Central Back,null,2015.304133497673,10,0,180,85,1993-11-01
93025,period_1585,TAC 0133,activity_2593,2024-10-18T00:00:00Z,Central Back,null,1447.6916294046146,8,0,180,85,1993-11-01
93025,period_4233,TAC 0133,activity_2366,2025-03-28T00:00:00Z,Central Back,null,2098.238350221625,0,0,180,85,1993-11-01
93025,period_1589,TAC 3056,activity_4436,2024-08-23T00:00:00Z,Central Back,null,1939.9962411599477,3,0,180,85,1993-11-01
93025,period_3077,TAC 0133,activity_599,2025-04-15T00:00:00Z,Central Back,null,899.8838907306178,8,0,180,85,1993-11-01
93025,period_3578,G 1960,activity_3638,2024-08-17T00:00:00Z,Central Back,null,1531.7616790547133,5,0,180,85,1993-11-01
93025,period_3129,TEC 5341,activity_3357,2025-04-25T00:00:00Z,Central Back,null,243.30992909947884,2,0,180,85,1993-11-01
93025,period_4041,TAC 2764,activity_465,2025-03-14T00:00:00Z,Central Back,null,726.6269410656553,4,13.563538876616503,180,85,1993-11-01
93025,period_2405,G 5146,activity_359,2025-01-07T00:00:00Z,Central Back,null,1967.9262146609337,6,0,180,85,1993-11-01
93025,period_4754,G 1960,activity_2366,2025-03-28T00:00:00Z,Central Back,null,1715.0982438949732,7,1.6658433088384474,180,85,1993-11-01
93025,period_1061,TAC 0133,activity_3623,2024-09-27T00:00:00Z,Central Back,null,582.6846460675165,6,68.58174941304182,180,85,1993-11-01
93025,period_4726,G 3218,activity_1022,2025-04-18T00:00:00Z,Central Back,null,1226.8976241159526,3,0,180,85,1993-11-01
93025,period_2249,G 3863,activity_789,2024-08-22T00:00:00Z,Central Back,null,779.507194027964,10,4.597951566067258,180,85,1993-11-01
93025,period_4753,BP 1849,activity_2516,2025-04-10T00:00:00Z,Central Back,null,446.0062437369635,0,0,180,85,1993-11-01
93025,period_865,TAC 0133,activity_2955,2025-01-15T00:00:00Z,Central Back,null,868.1098578582776,12,0,180,85,1993-11-01
93025,period_2628,G 1960,activity_4122,2025-01-08T00:00:00Z,Central Back,null,1206.8511566806435,5,0,180,85,1993-11-01
93025,period_3564,G 3218,activity_1061,2024-12-31T00:00:00Z,Central Back,null,1674.0861839579768,7,20.160683368205103,180,85,1993-11-01
93025,period_3250,G 1960,activity_2877,2025-04-22T00:00:00Z,Central Back,null,652.0217209635,8,15.231801263928554,180,85,1993-11-01
93025,period_350,TAC 0133,activity_3943,2024-08-10T00:00:00Z,Central Back,null,1231.0937582048216,5,0,180,85,1993-11-01
93025,period_2614,TAC 0133,activity_96,2025-02-25T00:00:00Z,Central Back,null,1020.3411908721014,4,75.61447363587642,180,85,1993-11-01
93025,period_1607,G 3218,activity_2423,2025-01-01T00:00:00Z,Central Back,null,2274.974716839001,11,0,180,85,1993-11-01
93025,period_3070,G 1960,activity_3532,2024-09-16T00:00:00Z,Central Back,null,428.36194237375435,5,10.260820893004249,180,85,1993-11-01
93025,period_1565,TAC 7525,activity_3243,2025-03-11T00:00:00Z,Central Back,null,971.9177966063404,7,0,180,85,1993-11-01
93025,period_2390,TAC 0133,activity_1951,2025-04-19T00:00:00Z,Central Back,null,1090.1763244149888,5,2.087827508010209,180,85,1993-11-01
93025,period_3087,BP 3930,activity_4067,2024-09-26T00:00:00Z,Central Back,null,1157.9874899568176,0,0,180,85,1993-11-01
93025,period_3707,G 1960,activity_4304,2024-09-13T00:00:00Z,Central Back,null,648.5546751481014,7,0,180,85,1993-11-01
93025,period_4157,G 1960,activity_4699,2024-07-30T00:00:00Z,Central Back,null,1653.3738913555057,8,7.253690250330642,180,85,1993-11-01
93025,period_4611,TAC 0133,activity_1859,2025-03-31T00:00:00Z,Central Back,null,1834.805000766574,6,21.292042878316074,180,85,1993-11-01
93025,period_873,G 1960,activity_1924,2025-02-28T00:00:00Z,Central Back,null,648.8400407839999,7,21.14850567332982,180,85,1993-11-01
93025,period_1456,BP 2351,activity_1951,2025-04-19T00:00:00Z,Central Back,null,487.43896011312046,3,0,180,85,1993-11-01
93025,period_4617,G 8908,activity_1059,2025-03-06T00:00:00Z,Central Back,null,2733.6983251051847,9,0,180,85,1993-11-01
93025,period_2528,G 7940,activity_3790,2025-02-24T00:00:00Z,Central Back,null,1365.2636776035974,4,0,180,85,1993-11-01
93025,period_3285,BP 2351,activity_1554,2025-03-27T00:00:00Z,Central Back,null,1322.0476219888776,5,0,180,85,1993-11-01
93025,period_2438,BP 2351,activity_2516,2025-04-10T00:00:00Z,Central Back,null,507.92454635906205,5,0,180,85,1993-11-01
93025,period_3614,G 5931,activity_109,2024-11-30T00:00:00Z,Central Back,null,1216.808898385286,7,0,180,85,1993-11-01
93025,period_650,TAC 0133,activity_3357,2025-04-25T00:00:00Z,Central Back,null,1619.84490934295,3,0,180,85,1993-11-01
93025,period_3221,TAC 5940,activity_874,2024-11-03T00:00:00Z,Central Back,null,2247.010342040582,3,0,180,85,1993-11-01
93025,period_2876,TAC 0133,activity_486,2024-08-11T00:00:00Z,Central Back,null,1037.341664238806,3,14.338019272222692,180,85,1993-11-01
93025,period_2158,G 1960,activity_1859,2025-03-31T00:00:00Z,Central Back,null,2575.136289736257,2,10.054681994729727,180,85,1993-11-01
93025,period_3993,TAC 7525,activity_359,2025-01-07T00:00:00Z,Central Back,null,1481.4729503937,7,31.686371952998854,180,85,1993-11-01
93025,period_4270,G 7015,activity_486,2024-08-11T00:00:00Z,Central Back,null,1868.9573488663268,8,0,180,85,1993-11-01
93025,period_2953,G 1960,activity_4454,2024-12-13T00:00:00Z,Central Back,null,1022.7959950816348,3,148.91547931480906,180,85,1993-11-01
93025,period_4143,G 5146,activity_4581,2024-08-01T00:00:00Z,Central Back,null,3020.0750163852717,5,0,180,85,1993-11-01
93025,period_4602,G 7242,activity_3516,2025-04-24T00:00:00Z,Central Back,null,1200.166854674703,1,9.370416561750048,180,85,1993-11-01
93025,period_4249,TEC 5341,activity_1060,2025-02-21T00:00:00Z,Central Back,null,298.18517426137356,1,0,180,85,1993-11-01
93025,period_4986,BP 3116,activity_465,2025-03-14T00:00:00Z,Central Back,null,722.8714691216962,1,65.3665782276578,180,85,1993-11-01
93025,period_362,TAC 0133,activity_4436,2024-08-23T00:00:00Z,Central Back,null,1551.580777281387,0,29.008421900372973,180,85,1993-11-01
93025,period_233,BP 2351,activity_1060,2025-02-21T00:00:00Z,Central Back,null,3058.1267704503953,1,0,180,85,1993-11-01
93025,period_2102,TAC 5940,activity_1555,2024-08-02T00:00:00Z,Central Back,null,1113.9362708381886,7,0,180,85,1993-11-01
93025,period_3352,TAC 0133,activity_2761,2025-03-03T00:00:00Z,Central Back,null,2103.923552803257,4,0,180,85,1993-11-01
93025,period_1768,TAC 1326,activity_4299,2025-04-11T00:00:00Z,Central Back,null,1939.4648703432847,3,13.967255237554973,180,85,1993-11-01
